hotel_name,author_name,language,review_text
Yenice Vadi,Gracy Matta,en,place natural organic heaven food unbelievably amazing staff friendly great service owner earth soul ready tailor needs activities way extreme ends pool nicely built natural pond stayed tree house amazing outdoor area jacuzzi seating area fire pit one night organized light fire pit us actually personalized bbq door premises room privacy bliss property
Yenice Vadi,Tuncer A. Oguz,en,stayed times yoga practice days place pretty cool enjoyed view nature environment rooms pretty clean nature big yoga space handle around people easily service foods awesome like way team catch names recognize people definitely revisit village
Yenice Vadi,Casper Da Silva Lima,en,rate everything stars everything amazingly good amazingly beautiful pond swim cute mallard ducks swimming pond love nice waiters serve delicious food food also best good sigara borek give chocolate spread well thanks yenice vadi restaurant team making luxury restaurant staff
Yakabük Otel & Restaurant,Ebru Evcimen,tr,aile geldiğimiz harika oteli herkese tavsiye ediyorum doğa  kalbinde odaları deniz manzaralı geniş konforlu 5dk yürüme mesafesinde gizli koydan denize girebilirsiniz harika yer ayrica yakinında turnali koyu akbük koyu akvaryum koyu oralaradan denize girebilirsiniz restoranda yemek isterseniz yemekler lezzetli güleryüzlü misafirperver işletme sahiplerine teşekkür ederizt am fiyat performans oteli seneye mutlaka tekrar geleceğiz arkadaşlarım memnun kaldılar
Yakabük Otel & Restaurant,Ezel Uysal,tr,güzel aile oteli tatlı insanlar işletiyor hemen aşağısında saklıkoy egenin temiz sıcak denizi mutlaka ziyaret etmeniz gereken tesis memnun kalıcağınızdan emin olabilirsiniz really family hotel really cool people are owner you feel like at home there is very close public beack its called saklıkoy really hot and clean sea i would highly reccommend
Yakabük Otel & Restaurant,Nefize Boylu,tr,şirin otel güzel aile işletiyor i̇şletme sahipleri güler yüzlü cana yakın içten insanlar restauranttaki yemekler lezzetli otele gelmiş biliyor olsaydım günlük tatilimin hepsini otelde geçirmek isterdim
Yakabük Otel & Restaurant,goksel ilgin,tr,i̇nanılmaz makul fiyata muhteşem kahvaltı yaptık i̇şletmeci aile güleryüzlü ki ören akyaka yolunda kahvaltı yapılacak yer
Yakabük Otel & Restaurant,Burakhan Çetinkaya,tr,kahvaltı uğradık deniz manzarası eşliğinde güzel bi kahvaltı yaptık fiyat performansı kahvaltı yeterli aile işletmesi güler yüzlü samimi davranışları teşekkür ederiz
Yakabük Otel & Restaurant,Hasan Oz,en,push much change room airconditioning working breakfast poor beach chairs charged expensive
Yakabük Otel & Restaurant,tayfun kesgin,en,looking budget accommodation place basic rooms need refurbishing yet spacious terrace great view find great wild beach minutes breakfast food offer bothing write home family runs hospitable warmhearted better try nearest gözleme restaueant place lunch dinner
Yakabük Otel & Restaurant,Ebru Evcimen,en,family recommend wonderful hotel everyone heart nature rooms sea views spacious comfortable great place swim hidden bay within minutes walking distance also turnali bay akbük bay akvaryum bay nearby swim want eat restaurant food quite delicious diverse would like thank friendly hospitable business owners perfect priceperformance hotel definitely come next year friends pleased
Yakabük Otel & Restaurant,Ezel Uysal,en,nice family hotel sweet people run saklikoy perhaps cleanest warmest sea aegean facility definitely visit sure satisfied really nice family hotel really cool people owners feel like home close public beach called saklıkoy really hot clean sea would highly recommend
Yakabük Otel & Restaurant,Nefize Boylu,en,cute hotel run nice family owners business friendly sincere people food restaurant delicious come hotel known would wanted spend entire day holiday hotel
Ersöz Butik Otel,mehmet sutcu,tr,totelya otel kesi̇nli̇kle tavsi̇ye ederi̇m akyakaya gelecek olanların tercihi isterim butik otel kahvaltı çalışıyorlar gün konaklamak gelmiştik gelmeden arayıp küçük köpeğimiz belirttik hayır demeyip misafir ettiler gün ücretini ödeyip denize indik yanımızda köpeğimiz plaja almadılar akyaka küçük yer plajı kalabalık çarşısı küçük alışmışız sene bodrumun kalabalığına eşimle tekrar bodruma gitmeye karar verdik yetkili beye söyleyince dedi ücretimizi geri iade akyakayı sevebilseydikte kalsaydık hitap etmiyor totelya otel kesi̇nli̇kle tavsi̇ye ederi̇m temiz hesaplı yer kahvaltısı efsane güzel organik
Ersöz Butik Otel,Emre Akar (zurrani),tr,adı butik bi otel kaldigimiz oda küçüktü gecelik konakladığımızdan problem olmadı eminim ihtiyaca göre odası vardır sahile yakın tüm yerleşimler sahile yakın güzeldi sevdik kahvaltı standart
Ersöz Butik Otel,Engin Tutlu,tr,mekan akyaka daki mekanlar mimari açıdan güzel özel mekanı yeni devraldığını söyleyen bahadır bey nezaketli çalışanların odanın özelliklerinin iyileştirilmesi gerekir
Ersöz Butik Otel,Yusuf Avseren,tr,beklentiye değişir butik pansiyon oteller karıştırmayın sahibi çalışanları güler yüzlü cana yakın gece uyuyayım duşumu alayım kahvaltımı yapıp gezmeye giderim diyorsan iyi
Ersöz Butik Otel,Nazlı Cengiz,tr,temiz odaları çalışanları güleryüzlü güzel aile işletmesi beklentiniz yüksek değilse ideal yer yere yakın özellikle arabanız varsa dilediğiniz koya gidebilirsiniz
Ersöz Butik Otel,Ricardo Martinez Reques,en,great owner called atatalya everything perfect come back sure stay akyaka
Ersöz Butik Otel,mehmet sutcu,en,definitely recommend totelya otel would like choice come akyaka boutique hotel work breakfast included came stay days called came stated small dog say hosted us days paid fee went sea let us beach dog us akyaka small place beach crowded bazaar small used crowds bodrum every year wife decided go bodrum told officer said course refunded fee wish liked akyaka stayed appeal us definitely recommend totelya hotel clean affordable place especially breakfast legendary good everything organic
Ersöz Butik Otel,Emre Akar (zurrani),en,name suggests boutique hotel room stayed little small since stayed one night problem im sure room every need close beach settlements close beach beautiful loved breakfast standard
Ersöz Butik Otel,Engin Tutlu,en,place like places akyaka beautiful special terms architecture mr bahadır says taken place attentive polite features staff room need improved
Ersöz Butik Otel,Yusuf Avseren,en,varies depending expectation boutique hostel confuse allinclusive hotels owner staff friendly friendly want sleep night take shower breakfast go walk
Göktürk Butik Otel,Zuzu Baramundi,tr,gündür otelde konaklıyoruz eşimle günümüz senelerdir alışık olduğumuz tatil köyü konseptinden sıkılıp butik otel deneyimlemek istedik endişeleremiz otele girdiğimiz andan endişelerimiz son buldu otelin mimarisi denizi plajı muhteşem herkese tavsiye ederim meryem hanım yunus dilarayada ilgilerinden sonsuz teşekkürler
Göktürk Butik Otel,hüseyin civelek,tr,değişmeyen kalite müşteri memnuniyeti yaz buraya çekiyor birlikte sezonlara göktürk otel
Göktürk Butik Otel,Zuzu Baramundi,en,staying hotel days wife days got bored holiday village concept used years wanted experience boutique hotel worried moment entered hotel worries ended hotels architecture sea beach magnificent recommend everyone endless thanks meryem hanım yunus dilara interest
Göktürk Butik Otel,hüseyin civelek,en,unchanged quality customer satisfaction years attracts us every summerto many seasons together göktürk hotel
Mira Apart,Hasan arslan,tr,sevinç hanım mehmet bey mükemmel insanlar geçirdiğimiz günü evimizde hissettik evin temizdi mutfak gereçleri yeterliydi denize dakika yürüme mesafesinde deniz temiz berrak akyakaya km mesafede yol virajlı dar dikkat etmek kesinlikle herkese tavsiye edebilirim sevinç hanım mehmet beye teşekkür ediyoruz
Mira Apart,Zübeyde KOCAER,tr,mehmet bey sevinç hanımın ev sahipliğinde güzel tatil yaptık i̇kisi misafirperver insanlar evin temizliği güzelliği mükemmel konum güzel yerde i̇çinizin rahat edeceği apart tavsiye ederim
Mira Apart,Süleyman Doğruyusever,tr,kesinlikle temiz kusursuz tatil seneye kesinlikle gideceğimiz yazlığımız sevinç hanım teşekkür ederiz
Mira Apart,yiğitcan Erova,tr,ailemle gece konakladığımız mira apartta güzel karşılandık mehmet bey sevinç hanım kültürlü sohbet nezih insanlar konaklamamız ikramları güler yüzleriyle evimizde hissettirdiler ufak tefek mutfak eksiklerimizi cömert biçimde bizlere temin ettiler bahçelerinden biber patlıcan vb ikramlarda bulundular konaklamamız boyunca müşteri misafir ağırladılar uzun lafın kısası huzurlu şekilde istirahat edeceğiniz bakir nezih yer arıyorsanız burayı muhakkak tercih etmenizi öneririm
Mira Apart,Kayhan Şahlanan,tr,halinde temiz apart sahipleri düzgün insanlar ailecek rahat edebilirsiniz
Mira Apart,Anton Lapushkin,en,nice place warm sea delicious food hospitable people far kitespot recommend families
Mira Apart,Hasan arslan,en,ms sevinç mr mehmet excellent people felt like home six days spent house clean kitchen utensils sufficient minutes walk sea sea clean clear km away akyaka road winding narrow careful definitely recommend everyone thank ms sevinç mr mehmet everything
Mira Apart,Zübeyde KOCAER,en,nice holiday hosted mr mehmet ms sevinç hospitable people cleanliness beauty house perfect also beautiful location apartment feel comfortable advise
Mira Apart,Süleyman Doğruyusever,en,definitely clean perfect holiday summer house definitely go next year thank much ms sevinç
Mira Apart,yiğitcan Erova,en,welcomed well mira apart stayed family nights mr mehmet ms sevinç cultured pleasant decent people stay made us feel home treats smiling faces also provided us small kitchen needs generous manner peppers eggplants etc gardens offered refreshments hosted us like guests customers throughout stay long story short looking pristine decent place rest peacefully definitely recommend choose place
Lena Apart,Serkan Gökay,tr,sahile uzak olmayı dert etmiyorsaniz rahatlikla kalabileceğiniz apart sahipleri alper bey annesi guleryuzlu insanlar metre yetişkin havuzunun yanına sene çocuk havuzu açmışlar yaşındaki oğlum havuzda güzel vakit geçirdi odalarda temiz havlu nevresim takımları mevcut ön tarafa bakan odaların balkonundan deniz görülüyor yatak cekyatlar rahattı eksi gördüğüm yanlar klimalar eskimiş zaman zaman performans düşüp yetersiz kalıyor buzdolabı küçük kalıyor odalara büyük buzdolabı koymuşlar rezervasyon yaparken sormanizda fayda titizseniz mutfak eşyanızı getirmelisiniz
Lena Apart,Ahmet Türkoğlu,tr,i̇şletme sahibi i̇smihan hanım alper bey inanılmaz güleryüzlü misafirperver eşyalar yeni kaliteli oda temizliği havuzu sabah temizleniyordu havuz temizliği başarılı sessiz rahat tatil ideal marketlere dk yürüme mesafesinde
Lena Apart,zeyneb Türkday,tr,akyaka tatilimize gün müsaitlik bulabilip geldiğimiz apart girişte alper bey karışladı samimi alakalı bey güzel bi işletme havuzu normalde kullanmayı düşünmüyorduk güzeldi havuzu kullandık odamız temiz düzenliydi eşya cezveye gün kalacaktık uzatıp gün kaldık çamaşırlarımızı yıkamaya verdik sağolsun katlayıp oda kapımıza bırakmışlar gerçekten memnun ayrılıyoruz konumu yukarda rahatsız etmedi araba dk sürüyor aşağı inmeniz gitsek bi konaklarız
Lena Apart,Burcu Tezel,tr,akyakanın hemen girişinde aile işletmesi anne oğul güler yüzlü samimiydiker odalar tertemizdi mutfak eşyaları yeterliydi havuzu kullanmadık hijyenik yeterli ölçülerde gözüküyordu uygun temiz konaklama tercih edebilirsiniz
Lena Apart,Gökhan Celep,tr,ağustos  kişi gece konakladık konum merkezden yukarıda keşmekeşten uzak ferah ortamda kalıyor konum numara odalardan demiz manzarası ferah görüntü içinizi rahatlatıyor plaja gitmek istemezsemiz güzel havuzu buda artı lenaya yazıyor alper annesi hanım efendi herşey ilgileniyor herşeye hakimler odalarda temiz içeride temel ihtiyaçları karşılayacak her türlü ekipman aile pansiyonu tavsiye ederim
Lena Apart,Serkan Gökay,en,apartment stay comfortably dont mind far beach owners mr alper mother caring friendly people year opened childrens pool next meter adult pool yearold son great time pool clean towels bed linens rooms sea visible balcony rooms facing front bed mattresses comfortable downsides see air conditioners bit outdated performance drops time time insufficient refrigerator small rooms large refrigerators ask making reservation meticulous bring kitchenware
Lena Apart,Ahmet Türkoğlu,en,owner ms i̇smihan mr alper incredibly friendly hospitable furniture new high quality room cleaning good pool cleaned every morning pool cleaning also successful ideal quiet comfortable holiday minutes walking distance markets
Lena Apart,zeyneb Türkday,en,came apartment day akyaka holiday could find availability mr alper met us entrance friendly caring gentleman nice property normally think using pool nice used pool well room clean tidy every item even coffee pot going stay days stayed days gave laundry washed thank folded left room door left really satisfied thing location little bother us takes minutes get car go stay
Lena Apart,Burcu Tezel,en,family business right entrance akyaka mother son smiling sincere rooms clean kitchenware sufficient use pool seemed hygienic sufficient size convenient clean consultation choose
Lena Apart,Gökhan Celep,en,stayed nights august group people since located little center stays spacious environment away hustle bustle location top notch sea view spacious view rooms puts ease dont want go beach nice pool plus lena writes alper mother take care everything control everything rooms clean kinds equipment meet basic needs recommend full family pension
